ID,Listing Name,Host ID,Host Name,Borough,Neighborhood,Latitude,Longitude,Room Type,Price,Min Nights,Number of Reviews,Last Review,Reviews Per Month,Listings Per Host,Days Available
5301003,Newly renovated 1BR+ in Park Slope,1763862,Jing,Brooklyn,South Slope,40.66484512,-73.98542548,Entire home/apt,125,1,0,,,1,292
2007504,Sunny BR In Vibrant Neighborhood!!!,5749240,Mark,Brooklyn,Bushwick,40.70341158,-73.91926664,Private room,65,1,69,23/05/2015,4,4,339
2823012,Charming Sunny BR & Garden!!!,5749240,Mark,Brooklyn,Bushwick,40.7013105,-73.91713311,Private room,59,1,56,22/05/2015,4.2,4,192
1044270,Private BR/Bathroom & Garden!!!!!!!,5749240,Mark,Brooklyn,Bushwick,40.70142298,-73.91707596,Private room,59,1,68,1/06/2015,3.7,4,343
1591807,Cozy Room In Vibrant Neighborhood!!,5749240,Mark,Brooklyn,Bushwick,40.70187608,-73.91691834,Private room,49,1,76,1/06/2015,4.4,4,336
2160591,"Brooklyn NY, Comfy,Spacious Repose!",6326737,Benjamin,Brooklyn,Bushwick,40.68926492,-73.91595269,Private room,70,3,13,25/05/2015,1,1,361
4957973,Room in Beautiful Park Slope,18666927,Jeff,Brooklyn,South Slope,40.66174773,-73.98583859,Private room,60,1,0,,,1,124
4362583,1 br in trendy area of Brooklyn,22645401,John,Brooklyn,Bushwick,40.68873032,-73.90856664,Private room,60,1,0,,,1,202
5237792,Modern 1 Bedroom in DUMBO,11950207,Tyler,Brooklyn,Vinegar Hill,40.70091239,-73.98335811,Entire home/apt,195,4,2,7/05/2015,0.8,1,94
2576394,Large Luxury loft in West Village,13156487,Paul,Manhattan,West Village,40.7372296,-74.00657247,Entire home/apt,295,3,9,26/05/2015,0.9,1,259
6371654,Lovley room in West Village,19839687,Mikaela,Manhattan,West Village,40.7312824,-74.00413134,Private room,150,1,0,,,1,352
424870,"Charming Home, Best West Village St",2076206,Dan,Manhattan,West Village,40.73458283,-74.00697636,Entire home/apt,215,1,17,19/05/2015,1.8,1,358
5497997,Jane Street Beautiful 2 Bedroom!!!,5202397,Katya,Manhattan,West Village,40.73836981,-74.00324522,Entire home/apt,405,1,2,14/04/2015,1.1,1,340
283377,Beautiful LARGE W Vlge Studio,1475586,Jeffrey,Manhattan,West Village,40.73928341,-74.00949254,Entire home/apt,225,3,70,26/05/2015,1.7,1,309
6327529,Beautiful West Village Apartment,27289127,Joel,Manhattan,West Village,40.74038596,-74.00665489,Entire home/apt,200,3,0,,,1,0
4393126,West Village - Charming Studio,22805263,Gena,Manhattan,West Village,40.73220101,-74.00423403,Entire home/apt,225,4,2,12/04/2015,0.4,1,350
4470756,Charming Exposed Brick 2-story Loft,4363708,Katy,Manhattan,West Village,40.73235172,-74.00550389,Entire home/apt,250,1,2,15/02/2015,0.4,1,177
3173880,Precious West Village Pied-a-Terre,8424939,Jennifer,Manhattan,West Village,40.73668804,-74.00220531,Entire home/apt,175,5,6,12/05/2015,0.9,1,230
3793493,Charming* Sunny* 1BR West Village,19476978,Jennifer,Manhattan,West Village,40.7324509,-74.0030773,Entire home/apt,190,2,7,3/01/2015,0.8,1,336
3948772,Studio in Prime West Village,6640903,Lauren,Manhattan,West Village,40.73459839,-74.0023789,Entire home/apt,200,2,27,22/05/2015,3,1,197
944155,"Huge Room, Queen Bed, 2 story apt",5110308,Kris,Brooklyn,Williamsburg,40.70575649,-73.9296522,Private room,85,1,25,10/11/2014,1,1,365
1294267,Bushwick Oasis: Loft Away from Home,4166869,Grayson,Brooklyn,Williamsburg,40.70643074,-73.94133168,Entire home/apt,276,1,28,23/05/2015,1.2,1,345
2203450,Perfect Location - 2 bdrm/2 bth ,1500487,David,Brooklyn,Williamsburg,40.7157676,-73.95408296,Entire home/apt,250,2,0,,,1,360
3801665,Williamsburg Penthouse Sweet. ,5431031,Brian,Brooklyn,Williamsburg,40.71527606,-73.96320845,Entire home/apt,450,2,8,26/05/2015,0.8,1,365
294648,Cozy Bedroom in nice Apartment,491079,Layidé,Manhattan,East Harlem,40.80369799,-73.93946437,Private room,80,1,26,10/05/2015,0.7,1,352
3688940,Best location in prime Williamburg ,9388668,Mari,Brooklyn,Williamsburg,40.7176216,-73.95843921,Private room,90,1,6,2/05/2015,0.7,2,282
6305239,"Trendy, cozy room in Williamsburg",2801272,Nadine,Brooklyn,Williamsburg,40.710765,-73.95932285,Private room,100,1,0,,,1,13
3130587,Modern apartment / Williamsburg,915927,Claire,Brooklyn,Williamsburg,40.7197321,-73.96101267,Entire home/apt,185,1,4,28/11/2014,0.4,1,0
4799879,Master Bedroom in Hip Williamsburg,3309931,Joe,Brooklyn,Williamsburg,40.71250174,-73.96070335,Private room,135,2,19,30/05/2015,3.8,1,275
1767004,2BR w/ Yard Apt. in Williamsburg,3102983,Mariola,Brooklyn,Williamsburg,40.71549317,-73.96008225,Entire home/apt,175,3,3,25/05/2015,0.2,1,137
6357846,"Spacious 1Bedroom by Museums, Park",22628418,Nana,Manhattan,East Harlem,40.78801635,-73.94228931,Entire home/apt,110,1,1,25/05/2015,1,2,66
6153194,Spacious Room in Williamsburg,31919152,Ry,Brooklyn,Williamsburg,40.70872465,-73.94601692,Private room,40,14,0,,,1,12
3072373,Comfortable place in East Harlem!,4778132,Betty,Manhattan,East Harlem,40.79969605,-73.93326749,Entire home/apt,115,1,28,2/05/2015,2.3,1,345
3363423,Private Room in Williamsburg Loft,9264624,Will,Brooklyn,Williamsburg,40.70990996,-73.96399276,Private room,55,1,24,18/05/2015,2.4,1,73
2056012,"Rancho Deluxe, Williamsburg! ",10528287,Mike,Brooklyn,Williamsburg,40.71542272,-73.95652416,Entire home/apt,200,1,48,5/05/2015,2.8,2,255
2055819,"Garden Oasis, Williamsburg!        ",10528287,Mike,Brooklyn,Williamsburg,40.71588793,-73.95533501,Entire home/apt,170,1,19,30/05/2015,2,2,307
3820541,Celebrate the new year in a loft!,2390324,Mervé,Brooklyn,Williamsburg,40.70469446,-73.93610314,Entire home/apt,200,5,0,,,1,273
2637039,Bushwick Charming APT - Brooklyn ,7010835,Emilee,Brooklyn,Williamsburg,40.70789356,-73.93892281,Entire home/apt,145,5,0,,,2,151
4704939,"Lovely, spacious, sunny 1bedroom ",6573763,Ruanne,Manhattan,East Harlem,40.79924333,-73.9432099,Entire home/apt,105,7,0,,,1,158
1439295,Private Room Williamsburg Brooklyn,7731081,Jatinder,Brooklyn,Williamsburg,40.7075936,-73.94035014,Private room,50,3,5,2/04/2015,0.2,1,288
2472636,Full Floor Apt w/ NY Skyline Views ,10431172,En,Brooklyn,Williamsburg,40.71491945,-73.94123958,Private room,110,4,19,17/05/2015,1.4,1,342
137121,Beautiful & Quiet Williamsburg Apt,669695,Angela,Brooklyn,Williamsburg,40.71274552,-73.94809177,Entire home/apt,100,2,74,22/05/2015,1.5,1,259
735532,Historic Greenpoint 1 br ,1451153,Lauren,Brooklyn,Williamsburg,40.72395351,-73.95676859,Entire home/apt,265,2,10,30/09/2014,0.5,1,206
6195564,Beautiful Large Room near L train,14600914,Greg,Brooklyn,Williamsburg,40.71370893,-73.95433426,Private room,75,1,0,,,1,226
5863051,Central Park One Bedroom!,5323660,Nicole,Manhattan,East Harlem,40.79182585,-73.95099239,Entire home/apt,162,1,3,23/05/2015,2.1,1,2
3465972,Perfect Location - Lorimer L Train,17287275,Laura & Matt,Brooklyn,Williamsburg,40.71321951,-73.94689584,Private room,80,2,20,22/05/2015,1.9,1,27
1300412,1Bdr in a large 2Bdr w backyard,4328126,Wael,Brooklyn,Williamsburg,40.71320131,-73.96357603,Private room,52,13,0,,,1,305
455550,Stylish Williamsburg Loft Apartment,2168789,Kimberly,Brooklyn,Williamsburg,40.71881822,-73.94277708,Entire home/apt,350,1,49,18/06/2013,1.3,2,0
5277927,"Crisp, Sunny and Very Comfortable ",7901624,Isis,Brooklyn,Williamsburg,40.71401541,-73.94379347,Private room,95,3,0,,,1,90
3585754,Homely decorated brownstone apt,2995608,Leila,Manhattan,East Harlem,40.80867349,-73.94029238,Private room,90,1,4,22/05/2015,0.5,1,244
1925805,Quiet queen-bed in cozy apartment,3989984,Bea & Raul,Brooklyn,Williamsburg,40.71096845,-73.94982067,Private room,105,25,1,16/12/2013,0.1,2,330
757573,2br sunny apartment in Williamsburg,3989984,Bea & Raul,Brooklyn,Williamsburg,40.70911777,-73.949882,Entire home/apt,140,20,4,8/01/2014,0.1,2,214
2274319,Modern Loft Apt in Williamsburg ,10408402,Keith,Brooklyn,Williamsburg,40.71004378,-73.9471501,Entire home/apt,249,2,42,28/05/2015,3.3,1,286
5086034,"2 BR, Lg Apt close to Central Park!",7683657,Emily,Manhattan,East Harlem,40.79264999,-73.94293174,Entire home/apt,145,2,1,15/03/2015,0.4,1,109
4098085,Sunny 2BR PRIME Williamsburg w/VIEW,19299915,Paulo,Brooklyn,Williamsburg,40.715192,-73.96140343,Entire home/apt,200,2,34,26/05/2015,4,1,54
4331796,Modern and Spacious 1 Bdr Apartment,22490947,Claire,Brooklyn,Williamsburg,40.71858801,-73.95439389,Entire home/apt,220,4,3,18/03/2015,0.4,1,193
3522795,Bright Roomy Williamsburg Apartment,6527212,Kelsey,Brooklyn,Williamsburg,40.71054795,-73.94793719,Entire home/apt,160,1,6,1/01/2015,0.6,1,304
2659477,Stunning 1BR apt  UES/Harlem,2294061,Kurtis,Manhattan,East Harlem,40.79129507,-73.94265407,Entire home/apt,133,3,0,,,1,0
277133,South Williamsburg Full Apartment,1447168,Ken,Brooklyn,Williamsburg,40.71444566,-73.96125549,Entire home/apt,150,7,12,25/10/2014,0.4,1,333
824421,Central Williamsburg Fab Large Room,4328005,Dina,Brooklyn,Williamsburg,40.7162169,-73.96041549,Private room,70,1,8,7/01/2015,0.3,1,0
857941,"Private Studio, Williamsburg BKLN",2845574,Matt,Brooklyn,Williamsburg,40.71027736,-73.95061517,Entire home/apt,115,3,12,22/05/2015,0.5,1,361
5229530,Huge 5 Window Master Bedroom,17361959,Darren,Brooklyn,Williamsburg,40.70505708,-73.93266627,Private room,80,1,0,,,1,245
6142695,a very large one bedroom,31860740,Timothy,Queens,Woodside,40.75113574,-73.90237897,Entire home/apt,175,1,0,,,1,14
2011582,Cozy Apt in Williamsburg Brooklyn,10349936,Brooke,Brooklyn,Williamsburg,40.70996423,-73.94916941,Entire home/apt,198,1,3,16/02/2015,0.3,1,0
4453484,Prime Artist Loft &  Exposed Brick,2166065,Peter,Brooklyn,Williamsburg,40.71909289,-73.95897148,Entire home/apt,300,3,5,21/05/2015,1,1,352
6129825,Cozy Room in East Williamsburg!,8675099,Whitney,Brooklyn,Williamsburg,40.70584085,-73.94381334,Private room,85,7,0,,,1,20
6463302,Bright and spacious studio,33748901,AirBooking,Brooklyn,Williamsburg,40.71419513,-73.95493387,Entire home/apt,195,1,0,,,4,356
66451,**Fantastic Williamsburg apt**,325389,Luis Fernando,Brooklyn,Williamsburg,40.7103074,-73.95830425,Entire home/apt,120,5,3,10/11/2013,0.1,1,214
4073686,Spacious Lux Duplex-Williamsburg 2B,21127653,Rita,Brooklyn,Williamsburg,40.7120599,-73.96422638,Entire home/apt,400,1,0,,,1,365
5531649,Light-filled Williamsburg Pad,23790785,Kristin & Evan,Brooklyn,Williamsburg,40.70910783,-73.9623941,Entire home/apt,260,2,3,15/05/2015,1.5,2,278
5537069,1BR in Light-filled Brooklyn Pad,23790785,Kristin & Evan,Brooklyn,Williamsburg,40.70903456,-73.96237772,Private room,99,2,4,19/05/2015,2.1,2,47
6246681,Sun-Drenched Williamsburg Apartment,27428499,Allyssa,Brooklyn,Williamsburg,40.7147508,-73.9378233,Entire home/apt,190,2,0,,,1,19
4456618,Spacious 1 Bedroom Williamsburg Apt,14295215,Tiffany Frances,Brooklyn,Williamsburg,40.70855116,-73.9530041,Entire home/apt,160,2,0,,,1,117
6364931,Great duplex share in Manhattan,23018972,B,Manhattan,East Harlem,40.80751851,-73.94032416,Shared room,55,1,0,,,5,323
4434635,Beautiful shared room ,23018972,B,Manhattan,East Harlem,40.80704625,-73.94006832,Shared room,55,1,5,28/05/2015,1,5,283
6228577,Great Manhattan Share,23018972,B,Manhattan,East Harlem,40.8073007,-73.94050416,Shared room,55,1,2,21/05/2015,2,5,299
6474901,Fabulous Duplex Shared apartment,23018972,B,Manhattan,East Harlem,40.8067453,-73.93880263,Shared room,55,1,0,,,5,346
445377,Beautiful room! Heart of Wburg BK!,2212215,Felipe & Nichole,Brooklyn,Williamsburg,40.71264682,-73.94367601,Private room,85,3,61,23/05/2015,1.6,1,326
6445126,Williamsburg 2 Bedroom,32850071,Mary Kate,Brooklyn,Williamsburg,40.71410552,-73.95771017,Entire home/apt,150,2,1,25/05/2015,1,1,0
640990,Lovely E. Harlem Brownstone PH,3201337,Diego,Manhattan,East Harlem,40.79512476,-73.93181708,Entire home/apt,149,2,29,21/01/2015,0.9,1,79
6359219,1 BR loft in Prospect Hts BK,33073322,Wendy,Brooklyn,Prospect Heights,40.67706638,-73.96607786,Private room,110,3,1,24/05/2015,1,1,364
5414178,Master bedroom in prime Brooklyn,28065838,Dana,Brooklyn,Prospect Heights,40.67690333,-73.96485424,Private room,60,1,2,24/04/2015,1.2,1,76
6334703,HUGE Room by Botanical Gardens,22616745,Rebecca,Brooklyn,Prospect Heights,40.67184899,-73.96634377,Private room,80,1,0,,,2,276
6475299,HUGE Room by Botanical Gardens,22616745,Rebecca,Brooklyn,Prospect Heights,40.67189573,-73.96614297,Private room,70,1,0,,,2,0
921695,Furnished Bedroom.,4741190,Henry,Brooklyn,East New York,40.66462055,-73.88116286,Private room,60,8,4,27/05/2015,0.2,2,341
892210,Furnished Bedroom.,4741190,Henry,Brooklyn,East New York,40.66460804,-73.88161257,Private room,60,8,5,10/05/2015,0.2,2,333
4085647, IDEALLY LOCATED – 1 Bedroom Apartm,21145652,Kathisha,Brooklyn,East New York,40.6574146,-73.87853888,Entire home/apt,90,3,8,27/05/2015,1,1,151
1355859,CHARMING APARTMENT NEAR A/J TRAINS,6162041,Nick,Brooklyn,East New York,40.67387656,-73.87638895,Shared room,85,2,33,31/03/2015,1.5,2,320
4013668,Spacious Park Slope brownstone,20809866,David,Brooklyn,Park Slope,40.66971563,-73.97953732,Entire home/apt,140,6,18,24/05/2015,2.1,1,12
2042764,Architect's home in Park Slope,3707465,Sim,Brooklyn,Park Slope,40.66976,-73.98575885,Entire home/apt,250,2,5,5/01/2015,0.4,1,123
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66944498,-73.98083197,Entire home/apt,135,3,64,21/05/2015,1.7,1,286
400466,Brooklyn 1BR- View of Prospect Park,1985759,Esther,Brooklyn,Prospect-Lefferts Gardens,40.65838714,-73.9621673,Entire home/apt,119,3,16,26/05/2015,0.4,1,80
5660972,Recently Renovated Boerum Hill Apt,4653182,Kayla,Brooklyn,Boerum Hill,40.68281942,-73.98111912,Entire home/apt,170,1,0,,,1,52
969204,Elegant LG ParkSlope 2bd Brownstone,5161972,Johanna,Brooklyn,Boerum Hill,40.6864872,-73.97935975,Entire home/apt,185,5,19,28/05/2015,0.7,1,254
2003154,Large Comfy Brooklyn Studio,6879260,Charanor,Brooklyn,Prospect-Lefferts Gardens,40.65813312,-73.95462541,Entire home/apt,110,3,16,27/05/2015,1.1,1,0
216015,Zen Home near Cafe Habana & Gitane,1115218,Joseph,Manhattan,Nolita,40.72147492,-73.99374186,Entire home/apt,170,2,118,21/05/2015,2.7,2,272
5391242,1 Sunny Queen BR in Nolita/SoHo,4404268,Brendan,Manhattan,Nolita,40.72284366,-73.99626425,Private room,125,1,1,17/04/2015,0.7,2,322
5549688,Serene Room | 1,28136510,Davy,Brooklyn,Flatlands,40.63156885,-73.94602588,Private room,90,1,1,24/05/2015,1,3,283
949713,Luxury Duplex Loft w. Private Roof,1295416,Tal,Brooklyn,Gowanus,40.67450236,-73.99581788,Entire home/apt,450,1,20,31/05/2015,0.7,1,182
1516272,Beautiful Soho/Nolita Apt,8096151,James,Manhattan,Nolita,40.72081991,-73.99722837,Entire home/apt,200,2,12,19/05/2015,0.6,1,12
2583811,Off SoHo Deluxe Suite for 4 people,984169,Juliana,Manhattan,Nolita,40.72145246,-73.99380668,Entire home/apt,302,1,6,6/05/2015,0.4,3,276
2809459,Off SoHo European-Style Suites,984169,Juliana,Manhattan,Nolita,40.72142599,-73.99377466,Private room,211,1,0,,,3,241
5204773,The Perfect Soho Apartment ,9313495,Mahwash,Manhattan,Nolita,40.72369016,-73.99543498,Private room,150,2,4,24/05/2015,3.2,1,180
1360791,Big Private Room # 3 with 2 Window,2712353,Masud,Brooklyn,Cypress Hills,40.68821945,-73.87590261,Private room,50,2,28,26/05/2015,1.2,2,361
613818,Small Private Room # 1 and 1 Window,2712353,Masud,Brooklyn,Cypress Hills,40.68375371,-73.87064804,Private room,39,3,52,24/05/2015,1.5,2,353
260672,Spacious Private Bedroom $880,1360296,Daniela,Brooklyn,Cypress Hills,40.6768044,-73.89067134,Private room,45,5,28,1/11/2014,0.7,3,276
2613681,"Private, spacious & sunny 1BR Apt.",63116,Noah,Queens,Jackson Heights,40.74933486,-73.88467917,Entire home/apt,114,1,4,29/11/2014,0.3,1,0
6544867,Sofa bed in charming apartment,12692690,Sebastian,Brooklyn,Brooklyn Heights,40.69377305,-73.99286681,Shared room,100,1,0,,,2,7
6076202,Charming 1bed room apartment,12692690,Sebastian,Brooklyn,Brooklyn Heights,40.69383756,-73.99260729,Entire home/apt,195,1,1,19/05/2015,1,2,44
4007394,Perfect 1BD in Chelsea w/patio,20778376,Cara,Manhattan,Chelsea,40.74449014,-73.99360632,Entire home/apt,300,3,1,29/11/2014,0.2,1,150
5745591,One bedroom in Manhattan Newyork NY,29795978,Madhav,Manhattan,Chelsea,40.74348979,-73.99903236,Entire home/apt,150,1,4,25/05/2015,2.4,1,53
3655608,Cozy Chelsea 1br: A warm home,10557932,Kate,Manhattan,Chelsea,40.74290382,-73.99940564,Entire home/apt,150,4,2,22/04/2015,0.3,1,44
4355903,Chelsea/Flatiron 1-Bed Apartment,22610885,Manoela,Manhattan,Chelsea,40.74155923,-73.99649994,Entire home/apt,200,2,1,29/10/2014,0.1,1,275
1625168,Chelsea 1 BR Apartment,5759816,Jacqueline,Manhattan,Chelsea,40.74419316,-73.99518202,Entire home/apt,150,2,5,12/05/2015,0.2,1,6
502132,Beautiful Downtown Manhattan Share,48599,Anastasia,Manhattan,Chelsea,40.73941507,-74.00008647,Shared room,50,1,57,3/05/2015,1.6,1,31
4624237,Chelsea. One bedroom apartment.,2996673,Marina,Manhattan,Chelsea,40.74878192,-74.00249703,Entire home/apt,290,2,13,19/05/2015,2.1,1,341
5928475,GREAT APT CLOSE TO EVERYTHING,243356,Josie,Manhattan,Chelsea,40.73890737,-73.99684698,Entire home/apt,160,1,4,21/05/2015,4,1,158
690643,Perfect Meat Packing Apartment,290037,Courtney,Manhattan,Chelsea,40.74068355,-74.00362362,Entire home/apt,249,2,18,16/04/2015,0.8,1,277
1417215,Spacious Apt in the Core of NYC,594597,Emily,Manhattan,Chelsea,40.73774903,-73.9972447,Entire home/apt,329,7,8,20/05/2015,0.6,1,4
2512871,Union Square/West Village GEM!!,8104663,J Ross,Manhattan,Chelsea,40.73764784,-73.99477613,Entire home/apt,250,2,9,3/01/2015,0.7,1,165
6520190,Chelsea 1 Bedroom near High Line,537259,Donna,Manhattan,Chelsea,40.74527927,-74.0026673,Entire home/apt,340,3,0,,,1,364
1071783,Cozy and Comfy Manhattan Apartment,4703464,Johanny,Manhattan,Washington Heights,40.84696154,-73.93472042,Private room,50,4,41,19/05/2015,1.6,2,206
3302259,Retreat guest room - East Village,16677326,Alex And Zina,Manhattan,East Village,40.73426203,-73.98979079,Private room,149,1,68,29/05/2015,6.3,2,251
1007330,The Option Inn! - East Village,72062,Bruce,Manhattan,East Village,40.7300238,-73.98181948,Entire home/apt,225,3,5,23/02/2015,0.4,9,285
1013932,KING WESTON TWO - East Village,72062,Bruce,Manhattan,East Village,40.72380745,-73.98174204,Entire home/apt,307,1,44,22/05/2015,1.7,9,248
44212,West Inn 2 - East Village,72062,Bruce,Manhattan,East Village,40.72517822,-73.98034272,Private room,125,1,30,18/03/2015,0.5,9,267
70609,KING WESTON - 3 BR E. VILLAGE,72062,Bruce,Manhattan,East Village,40.72541598,-73.97986239,Entire home/apt,500,3,19,10/03/2014,0.4,9,287
2242345,KING WESTON THREE - 2 BR E. Village,72062,Bruce,Manhattan,East Village,40.72887856,-73.98292043,Entire home/apt,325,1,40,22/05/2015,2.8,9,238
27385,BEST WESTON  - East Village,72062,Bruce,Manhattan,East Village,40.72555167,-73.97965373,Entire home/apt,225,1,59,25/10/2014,1,9,287
1006877,BEST WESTON TOO - Penthouse! E.V.,72062,Bruce,Manhattan,East Village,40.73021049,-73.98145037,Entire home/apt,420,5,14,20/02/2015,0.6,9,315
26933,West Inn - East Village,72062,Bruce,Manhattan,East Village,40.72540277,-73.981566,Private room,125,1,5,7/09/2012,0.1,9,143
5719998,"Elegant Top-Floor 1Br Apt, Elevator",1218670,Wijnanda,Manhattan,Washington Heights,40.85845728,-73.93168498,Entire home/apt,125,3,1,19/05/2015,1,1,269
4070120,Gorgeous 1BR Duplex in Union Sq,21110464,Sophie,Manhattan,East Village,40.73216649,-73.98924779,Entire home/apt,250,1,2,22/10/2014,0.2,1,240
6514992,East Village Studio w/Courtyard,29287200,James,Manhattan,East Village,40.72882083,-73.98274796,Entire home/apt,120,1,0,,,1,128
667502,Elegant Washington Heights 2 BED!,2390260,Al,Manhattan,Washington Heights,40.85073495,-73.93927583,Entire home/apt,125,4,36,21/05/2015,1.1,1,291
3540722,Modern Bohemian Studio,17820464,Allison,Manhattan,East Village,40.72453626,-73.97835765,Entire home/apt,145,1,30,24/05/2015,3,1,166
533522,Modern & Clean East Village Apt!,1019635,Aaron,Manhattan,East Village,40.7239725,-73.9796154,Private room,99,2,90,16/05/2015,2.7,1,354
4386309,America! 2bdrm east village,11391655,Jason,Manhattan,East Village,40.72704655,-73.98587154,Entire home/apt,300,2,16,16/05/2015,2.8,1,120
6284582,Beautiful Sunny Spacious 2BR NYC,7474069,Carrie,Manhattan,Washington Heights,40.84655906,-73.94143136,Entire home/apt,199,1,0,,,3,266
1391683,Huge Private BR Washington Heights,7474069,Carrie,Manhattan,Washington Heights,40.84690494,-73.94302991,Private room,100,1,5,30/03/2015,0.5,3,305
4832079,1 room near transit,6663955,Rico,Manhattan,Washington Heights,40.85302674,-73.93333702,Private room,30,1,0,,,1,108
2535370,Heart of EAST VILLAGE!,2096606,Sarah,Manhattan,East Village,40.72847948,-73.98601016,Private room,85,3,1,10/04/2014,0.1,1,353
803115,"Best Location in NYC, I Promise!",4226784,Jeff,Manhattan,East Village,40.73016633,-73.99072483,Entire home/apt,299,1,70,29/12/2014,2.3,3,271
4796013,"Manhattan, 30' de Times Square",7269481,Isa,Manhattan,Washington Heights,40.85347589,-73.93252571,Private room,52,3,0,,,1,365
3273124,Sunny and comfortable private room!,12216156,Giuseppe,Manhattan,Washington Heights,40.83897448,-73.94467518,Private room,90,1,0,,,1,332
6156192,Penthouse Duplex in East Village,951286,Michelle,Manhattan,East Village,40.73278305,-73.98941831,Entire home/apt,350,2,0,,,1,285
4150804,Confort in Private Home,21151874,JoJo,Bronx,Pelham Gardens,40.85853806,-73.85146153,Private room,80,5,0,,,1,365
2155758,1 Bedroom in heart of manhattan,10999251,Caroline,Manhattan,East Village,40.72501113,-73.99008174,Entire home/apt,160,1,3,27/04/2014,0.2,1,315
1860838,Affordable Private Room in NYC! ,8276592,Alexandra,Manhattan,Washington Heights,40.843293,-73.93664663,Private room,41,2,33,12/05/2015,1.7,1,142
191075,Sun-drenched East Village Penthouse,923915,Matthew,Manhattan,East Village,40.72566466,-73.9774752,Private room,125,4,31,31/10/2014,0.7,2,298
2127767,Sun-drenched 2 Bedroom Penthouse,923915,Matthew,Manhattan,East Village,40.72476195,-73.9764319,Entire home/apt,290,4,19,19/05/2015,1.3,2,274
4099553,Harlem Washington Heights Manhattan,21263897,Marjorie,Manhattan,Washington Heights,40.8361426,-73.94163421,Private room,105,1,5,3/01/2015,0.6,3,359
4149679,Duplex WashingtonHeights Brownstone,21263897,Marjorie,Manhattan,Washington Heights,40.83681403,-73.94128138,Entire home/apt,425,3,2,8/12/2014,0.3,3,336
4144750,Upper Manhattan near Columbia ,21263897,Marjorie,Manhattan,Washington Heights,40.83492983,-73.94137471,Private room,115,1,13,25/05/2015,1.5,3,340
504507,Holidays in Bohemian NYC Pad ,2488359,Danny,Manhattan,East Village,40.72556692,-73.98694196,Private room,90,1,62,23/05/2015,1.7,1,325
1763763,Best Street in NYC,9270841,Bea,Manhattan,East Village,40.72529209,-73.984081,Entire home/apt,165,4,8,9/05/2015,0.4,1,340
6378662,Big Bedroom in East Village,27953681,Steve,Manhattan,East Village,40.72330837,-73.98549493,Private room,150,3,1,16/05/2015,1,1,25
4499519,Colorful 2 Room Separate Entrance,9813974,Brit,Manhattan,Washington Heights,40.85630671,-73.93215734,Entire home/apt,110,7,7,24/05/2015,1.1,1,35
2320665,East Village 1 bed with bath,1522929,Anoop,Manhattan,East Village,40.72991236,-73.98246948,Private room,99,1,10,3/05/2015,0.6,1,259
2695367, spacious 3bd; near subways and bus,13795689,Juliette,Manhattan,Washington Heights,40.8420317,-73.939853,Private room,90,2,0,,,1,365
2372629,Rest on a Cozy Couch the NYC way,12120519,Rosalyn,Manhattan,Washington Heights,40.83143542,-73.94113441,Shared room,71,2,1,9/09/2014,0.1,2,365
2949790,Cozy room for dog loving women only,12120519,Rosalyn,Manhattan,Washington Heights,40.83314999,-73.94105632,Private room,93,1,0,,,2,90
5927152,Room in heart of East Village,30775529,Adam,Manhattan,East Village,40.73100701,-73.99087119,Private room,300,2,0,,,1,32
2234100,"Coffee,Tea&Milk Astor Place Lodging",10931680,John,Manhattan,East Village,40.72672229,-73.98851319,Private room,110,1,67,28/05/2015,4,1,232
6317230,Private room heart of East Village,23024846,Casey,Manhattan,East Village,40.72516978,-73.98378127,Private room,125,2,2,27/05/2015,2,1,350
8343,"3BR, 1.5 BA EV apt w/ backyard",24222,Lori,Manhattan,East Village,40.72480817,-73.98056525,Entire home/apt,375,4,8,24/08/2014,0.2,1,309
6165831,Cozy penthouse in East Village,16639987,Marta,Manhattan,East Village,40.72189667,-73.98099451,Entire home/apt,220,2,0,,,1,293
2123026,East Village NYC Amazing Studio ,7227234,Roberto,Manhattan,East Village,40.72513723,-73.98024878,Entire home/apt,115,1,42,28/05/2015,2.9,4,334
5466954,Large furnished 1 bedroom apt,28018723,Red,Queens,Ditmars Steinway,40.77309524,-73.9080247,Entire home/apt,150,1,1,12/05/2015,1,1,365
3386696,LUXURIOUS COMFORT *TIMES SQUARE*,3228953,Robert,Manhattan,Theater District,40.75841994,-73.98852544,Entire home/apt,479,2,38,25/05/2015,3.5,1,257
5728814,1BR in heart of West Village ,9604235,Chris,Manhattan,West Village,40.72932757,-74.00319046,Entire home/apt,185,4,1,22/04/2015,0.7,1,152
1614925,"Bright West Village Studio,Drmn Gym",638721,Fred,Manhattan,West Village,40.7310964,-74.00974002,Entire home/apt,190,21,6,11/05/2015,0.4,4,50
1147015,"West Village Studio - Doorman, Gym",638721,Fred,Manhattan,West Village,40.72992939,-74.00932027,Entire home/apt,190,30,3,5/01/2015,0.1,4,140
1183257,West Village Pied-a-Terre,6472973,Chelsea,Manhattan,West Village,40.73900549,-74.00769333,Entire home/apt,200,1,3,17/05/2015,0.4,1,252
3736476,Coney Island's Huge 1BD w/parking!,19100107,LotusHouse,Brooklyn,Coney Island,40.57698496,-74.00233231,Private room,86,1,4,26/05/2015,0.4,1,361
